# OSM coverage layer (man_made/telecom=data_center). Real locations; capacity NOT in OSM.
# Auto-ingested via Overpass; country by point-in-polygon.
name,operator,iso3,country,lat,lng,type
Stadtwerke Lüdenscheid GmbH (ENERVIE-Gruppe),ENERVIE – Südwestfalen Energie und Wasse,DEU,Germany,51.2268,7.6351,colocation
드림마크원 데이터센터,,KOR,South Korea,37.4859,126.8916,colocation
Greenidge Power Plant and Data Center,Greenidge Generation Holdings Inc.,USA,United States of America,42.6794,-76.9486,colocation
TierPoint,,USA,United States of America,38.6298,-90.1964,colocation
Redcentric London West,Redcentric,GBR,United Kingdom,51.4683,-0.3974,colocation
Verizon,,USA,United States of America,36.1447,-115.0779,colocation
CenturyLink,Lumen Technologies,USA,United States of America,36.1437,-115.0834,colocation
Data center,,USA,United States of America,33.0960,-96.6815,colocation
Evoque Allen DA1,Centersquare,USA,United States of America,33.0951,-96.6838,colocation
Australian Data Centres,Australian Data Centres,AUS,Australia,-35.2113,149.1463,colocation
Equinix DB2,Equinix,IRL,Ireland,53.3185,-6.4410,hyperscale
Magyar Telekom Cloud & DataCenter,Telekom Rendszerintegráció Zrt.,HUN,Hungary,47.4936,19.1036,colocation
Yettel Pécs MSc,,HUN,Hungary,46.1089,18.2027,colocation
Fiducia & GAD IT AG,Fiducia & GAD IT AG,DEU,Germany,52.0052,7.5386,colocation
First National Technical Center,First National of Nebraska,USA,United States of America,41.2614,-95.9365,colocation
nLighten Chester,nLighten UK Ltd,GBR,United Kingdom,53.2453,-2.9295,colocation
Flexential - Richmond,Flexential,USA,United States of America,37.6469,-77.4387,colocation
TelemaxX IPC4,TelemaxX Telekommunikation GmbH,DEU,Germany,49.0271,8.4732,colocation
Amazon IAD-9,Amazon Web Services,USA,United States of America,38.8997,-77.4534,hyperscale
Amazon IAD22,Amazon Web Services,USA,United States of America,38.8979,-77.4551,hyperscale
Amazon IAD-1,Amazon Web Services,USA,United States of America,38.8979,-77.4541,hyperscale
Data center,,USA,United States of America,38.9092,-77.4723,colocation
Data center,,USA,United States of America,38.9098,-77.4735,colocation
Data center,,USA,United States of America,38.9081,-77.4752,colocation
Data center,,DEU,Germany,53.1471,8.1814,colocation
Дата-центр SDN,,RUS,Russia,60.1015,30.2722,colocation
Central CANTV,CANTV,VEN,Venezuela,10.1664,-64.6781,colocation
Metas datacenter i Luleå,Meta,,,65.6165,22.1163,hyperscale
Interxion PAR7,Interxion,FRA,France,48.9254,2.4021,colocation
רד תקשורת מחשבים,,PSE,West Bank,31.8047,35.2124,colocation
Belügyminisztérium Nyilvántartások Vezetéséért Felelős Helye,Belügyminisztérium,HUN,Hungary,47.4782,19.0801,colocation
Menlo Digital MD-DC1,,USA,United States of America,38.9271,-77.4241,colocation
Google,Google,IRL,Ireland,53.3136,-6.4474,hyperscale
Serverius DC3,Serverius B.V.,NLD,Netherlands,52.2472,6.0011,colocation
Datacenter Almere,NorthC,NLD,Netherlands,52.3645,5.2684,colocation
Datacenter Telecom,TELECOM ARGENTINA S.A.,ARG,Argentina,-34.4673,-58.6820,colocation
CDC Laverton,CDC,AUS,Australia,-37.8416,144.7754,colocation
Sky,,GBR,United Kingdom,51.5174,-0.0710,colocation
Cox Data Center,,USA,United States of America,34.0363,-84.3195,colocation
Datavault Auckland,Datavault,NZL,New Zealand,-36.8642,174.7647,colocation
Greenhouse Datacenters DC1,Greenhouse Datacenters,NLD,Netherlands,52.0012,4.2107,colocation
QTS Atlanta Data Center 1,Quality Technology Services,USA,United States of America,33.7777,-84.4212,colocation
IP House London Datacentre,IP House,GBR,United Kingdom,51.5154,0.0020,colocation
Digital Realty London LON3,Digital Realty,GBR,United Kingdom,51.5216,-0.0731,hyperscale
Datacom Data Centre,,AUS,Australia,-37.8243,144.9615,colocation
AMS05,Microsoft,NLD,Netherlands,52.7660,5.0380,hyperscale
BIT-2 Datacenter,,NLD,Netherlands,52.0274,5.6243,colocation
Data center,,NLD,Netherlands,52.0308,5.6250,colocation
Csquare SFO3,Csquare,USA,United States of America,37.3721,-121.9860,colocation
Central de Transmisiones,,CHL,Chile,-33.4246,-70.6326,colocation
Iron Mountain,,NZL,New Zealand,-36.9301,174.8355,colocation
Centersquare IAD3,Centersquare,USA,United States of America,38.9809,-77.4444,colocation
Centersquare IAD2-A,Centersquare,USA,United States of America,38.9844,-77.4238,colocation
CyrusOne,CyrusOne,USA,United States of America,38.9849,-77.4257,colocation
Centersquare IAD2-B,Centersquare,USA,United States of America,38.9836,-77.4241,colocation
ICT Campus Bettembourg DC 1.3,LuxConnect,LUX,Luxembourg,49.5058,6.1123,colocation
IXcellerate North MOS 2,IXcellerate,RUS,Russia,55.8628,37.5798,colocation
Digital Realty Data Center,Digital Realty,USA,United States of America,33.6570,-84.4152,hyperscale
Будівля основного комунікаційного центру,,UKR,Ukraine,51.3037,30.0646,colocation
Cyxtera (Digital Realty Trust) Citibank Data Center,Cyxtera,USA,United States of America,40.7608,-74.0257,colocation
Digital Realty New Jersey EWR10,Digital Realty,USA,United States of America,40.7618,-74.0250,hyperscale
Dataplace Rotterdam,Dataplace,NLD,Netherlands,51.8459,4.6791,colocation
DC Brno - FASTER CZ,O2 Czech Republic a.s.,CZE,Czech Republic,49.2163,16.6595,colocation
ARSAT,ARSAT,ARG,Argentina,-34.4104,-58.7198,colocation
Verizon,Verizon,NLD,Netherlands,52.3046,4.9352,colocation
Data center,,USA,United States of America,47.2462,-119.8132,colocation
Data center,,USA,United States of America,47.2477,-119.8131,colocation
Data center,,USA,United States of America,47.2462,-119.8158,colocation
Data center,,USA,United States of America,47.2526,-119.8197,colocation
Data center,,USA,United States of America,47.2467,-119.8289,colocation
Data center,,USA,United States of America,47.2460,-119.8298,colocation
Data center,,USA,United States of America,47.2460,-119.8292,colocation
Data center,,USA,United States of America,47.2460,-119.8282,colocation
Data center,,USA,United States of America,47.2460,-119.8275,colocation
Data center,,USA,United States of America,47.2461,-119.8287,colocation
CoreSite AT2 - Marietta Data Center,CoreSite,USA,United States of America,33.9255,-84.4816,colocation
Data Beheer Groep,Data Beheer Groep,NLD,Netherlands,51.5021,3.9071,colocation
Evoque Data Center Solutions,,GBR,United Kingdom,52.3122,-1.8834,colocation
DXN Data Centre,,AUS,Australia,-33.8452,151.0736,colocation
Ascent TOR1,Ascent  LLC,CAN,Canada,43.4275,-80.3720,colocation
Data center,,USA,United States of America,39.2901,-94.6851,colocation
Mittwald CM Service GmbH & Co. KG,Mittwald CM Service GmbH & Co. KG,DEU,Germany,52.3856,8.6236,colocation
Digital Realty San Francisco SFO10,Digital Realty,USA,United States of America,37.7236,-122.3980,hyperscale
Data center,,NLD,Netherlands,51.1912,5.9894,colocation
33 Thomas Street,,USA,United States of America,40.7165,-74.0059,colocation
VentureData,,USA,United States of America,43.8252,-111.7821,colocation
Cogent Data Center,Cogent Communications  Inc.,USA,United States of America,33.4002,-112.0479,colocation
香港交易所將軍澳數據中心 HKEx Tseung Kwan O Data Centre,,,,22.2853,114.2734,colocation
CoreSpace Dallas,CoreSpace,USA,United States of America,32.8176,-96.8731,colocation
CGI,,CAN,Canada,43.6013,-79.7463,colocation
T-Systems Biere Rechenzentrum,Deutsche Telekom,DEU,Germany,51.9848,11.6539,colocation
Telus Calgary Internet Data Centre,,CAN,Canada,51.0440,-114.0960,colocation
Data center,,NZL,New Zealand,-36.7461,174.7020,colocation
Data center,,USA,United States of America,39.5901,-104.8470,colocation
zColo by Zayo,,USA,United States of America,39.5913,-104.8471,colocation
Spark Data Centre,Spark New Zealand,NZL,New Zealand,-36.8546,174.7644,colocation
Spark Data Centre,Spark New Zealand,NZL,New Zealand,-36.8544,174.7642,colocation
Data Centre 220,,NZL,New Zealand,-36.8493,174.7656,colocation
ICONZ House,ICONZ,NZL,New Zealand,-36.8557,174.7655,colocation
Intergate Seattle East Building 5,Sabey,USA,United States of America,47.4920,-122.2897,colocation
Intergate Seattle East Building 3,Sabey,USA,United States of America,47.4935,-122.2905,colocation
Intergate Seattle East Building 4,Digital Realty,USA,United States of America,47.4934,-122.2889,hyperscale
Intellicentre 4 Bunker,Macquarie Telecom Group,AUS,Australia,-35.3011,149.2021,colocation
Flexential Allentown data center,Flexential,USA,United States of America,40.6357,-75.4576,colocation
NORD-2,,RUS,Russia,55.8859,37.5140,colocation
NORD-1,,RUS,Russia,55.8859,37.5135,colocation
NetCologne,NetCologne,DEU,Germany,51.0156,6.9013,colocation
Digital Realty ACC4,Digital Realty,USA,United States of America,39.0179,-77.4625,hyperscale
Equinix Ashburn DC1,Equinix,USA,United States of America,39.0156,-77.4603,hyperscale
Equinix Ashburn DC5,Equinix,USA,United States of America,39.0160,-77.4612,hyperscale
Equinix Ashburn DC11,Equinix,USA,United States of America,39.0149,-77.4588,hyperscale
Equinix Ashburn DC3,Equinix,USA,United States of America,39.0220,-77.4602,hyperscale
Digital Realty ACC3,Digital Realty,USA,United States of America,39.0199,-77.4598,hyperscale
CoreSite SV2,CoreSite Real Estate 1656 McCarthy  L.P.,USA,United States of America,37.4057,-121.9163,colocation
Amazon IAD76,Amazon Web Services,USA,United States of America,38.9938,-77.4505,hyperscale
Amazon IAD12,Amazon Web Services,USA,United States of America,38.9887,-77.4477,hyperscale
Digital Realty ACC5,Digital Realty,USA,United States of America,39.0202,-77.4631,hyperscale
Digital Realty ACC6,Digital Realty,USA,United States of America,39.0210,-77.4636,hyperscale
Level 3 Ashburn,Lumen Technologies,USA,United States of America,39.0222,-77.4576,colocation
Centersquare IAD4-B,Centersquare,USA,United States of America,39.0222,-77.4536,colocation
NTT Ashburn VA1 Data Center,NTT,USA,United States of America,39.0227,-77.4549,colocation
Digital Realty Phoenix PHX15,Digital Realty,USA,United States of America,33.2749,-111.8866,hyperscale
H5 Phoenix,H5,USA,United States of America,33.2770,-111.8859,colocation
CyrusOne PHX1,CyrusOne,USA,United States of America,33.2709,-111.8820,colocation
Equinix DC13,Equinix,USA,United States of America,39.0126,-77.4754,hyperscale
Digital Realty Northern Virginia IAD14,Digital Realty,USA,United States of America,39.0033,-77.4871,hyperscale
Amazon Web Services Building C,Amazon Web Services,USA,United States of America,39.0028,-77.4854,hyperscale
Digital Realty Northern Virginia IAD12,Digital Realty,USA,United States of America,39.0020,-77.4833,hyperscale
Digital Realty Building A,Digital Realty,USA,United States of America,39.0027,-77.4820,hyperscale
Digital Realty Northern Virginia IAD24,Digital Realty,USA,United States of America,39.0043,-77.4844,hyperscale
Databank Ashburn IAD1,DataBank,USA,United States of America,39.0155,-77.4822,colocation
DataBank Ashburn IAD4,DataBank,USA,United States of America,39.0155,-77.4833,colocation
Apple Data Center,Apple Inc.,USA,United States of America,33.3470,-111.6041,colocation
Equinix TR2,Equinix,CAN,Canada,43.6509,-79.3618,hyperscale
Lanis 1 Cable Landing Station,Cable & Wireless,,,53.7766,-3.0302,colocation
Centro de Informática (CPD),,BRA,Brazil,-15.7727,-47.8658,colocation
Centrum Technologii ICM UW,,POL,Poland,52.3207,21.0167,colocation
West Cambridge Data Centre,University of Cambridge,GBR,United Kingdom,52.2089,0.0793,colocation
Data center,,,,22.2891,114.2720,colocation
Etix Vendée #2,,,,46.5155,-1.7478,colocation
Data center,,COL,Colombia,4.7545,-74.0648,colocation
Skewjack Cable Landing Station,,,,50.0639,-5.6746,colocation
Lands End Cable Landing Station,BT,,,50.0668,-5.6719,colocation
HSBC Wakefield Data Centre,,GBR,United Kingdom,53.7035,-1.3770,colocation
Data center,,HUN,Hungary,48.0986,20.8392,colocation
VISA,VISA,USA,United States of America,42.2168,-87.9529,colocation
John F. Simms Building,SONM,USA,United States of America,35.6725,-105.9566,colocation
Data Centre,,NZL,New Zealand,-36.7520,174.7054,colocation
Data center,,NZL,New Zealand,-36.7500,174.6964,colocation
Data center,,NZL,New Zealand,-36.7500,174.6967,colocation
Spark Data Centre,,NZL,New Zealand,-36.7498,174.7006,colocation
Lumen San Antonio 2,Lumen Technologies,USA,United States of America,29.4383,-98.5065,colocation
data4,data4,FRA,France,48.6511,2.2260,colocation
Data4 Marcoussis,Data4,FRA,France,48.6503,2.2280,colocation
TPG Telecom Limited,TPG Telecom Limited,AUS,Australia,-33.8327,151.0575,colocation
Datacom Data Centre,,NZL,New Zealand,-36.7407,174.7289,colocation
Plan B Data Centre,,NZL,New Zealand,-36.7426,174.7212,colocation
Umbrellar Data Centre,,NZL,New Zealand,-36.7433,174.7233,colocation
Digital Realty LHR20,Digital Realty,GBR,United Kingdom,51.4998,-0.0111,hyperscale
Meta,Meta,USA,United States of America,44.2959,-120.8873,hyperscale
Cyxtera Toronto YYZ1,Cyxtera,CAN,Canada,43.5945,-79.7531,colocation
Google,Google,FIN,Finland,60.5383,27.1120,hyperscale
Data center,,NZL,New Zealand,-36.7925,174.7482,colocation
Adobe Data Center,,USA,United States of America,45.5502,-122.9317,colocation
Digital Realty FRA7,Digital Realty,DEU,Germany,50.1195,8.7347,hyperscale
Digital Realty FRA10,Digital Realty,DEU,Germany,50.1195,8.7384,hyperscale
西日本電話電信白島ビル,,JPN,Japan,34.8347,135.4955,colocation
Digital Realty FRA5,Digital Realty,DEU,Germany,50.1204,8.7369,hyperscale
TGN Hillsboro,Tata Communications,USA,United States of America,45.5465,-122.8938,colocation
Stack Infrastructure - POR02,Stack Infrastructure,USA,United States of America,45.5474,-122.8974,colocation
Oracle,,USA,United States of America,45.5439,-122.8965,colocation
Digital Realty PDX10 Data Center,Digital Realty,USA,United States of America,45.5476,-122.8920,hyperscale
Flexential Portland - Hillsboro 1,Flexential,USA,United States of America,45.5498,-122.8908,colocation
Flexential Portland - Hillsboro 1,Flexential,USA,United States of America,45.5504,-122.8922,colocation
Data center,,POL,Poland,52.4072,16.9538,colocation
Manukau Datacenter,Vodafone,NZL,New Zealand,-36.9872,174.8708,colocation
Flexential Louisville - East,Flexential,USA,United States of America,38.2772,-85.5072,colocation
Flexential Louisville - Downtown,Flexential,USA,United States of America,38.2425,-85.7333,colocation
Bundesnachrichtendienst Pullach Rechenzentrum,Bundesnachrichtendienst,DEU,Germany,48.0639,11.5334,colocation
Verizon Hillsboro (Tanasbourne) Data Center,Verizon Business,USA,United States of America,45.5446,-122.8823,colocation
Telia Carrier Austria GmbH,Telia Carrier Austria GmbH,AUT,Austria,48.1879,15.6145,colocation
Data Centre,,NZL,New Zealand,-36.9481,174.9023,colocation
Data center,,DEU,Germany,50.9143,6.3855,colocation
NextDC M1 Melbourne Data Centre,NextDC,AUS,Australia,-37.8226,144.9322,colocation
TelemaxX IPC3,TelemaxX Telekommunikation GmbH,DEU,Germany,49.0201,8.4783,colocation
Terminal Commerce Building,,USA,United States of America,39.9598,-75.1608,colocation
万国数据深圳3号数据中心,万国数据,CHN,China,22.5072,114.0451,colocation
TierPoint,,USA,United States of America,47.6719,-117.0959,colocation
Baltimore Technology Park,,USA,United States of America,39.2754,-76.6255,colocation
NORD-4,DataLine,RUS,Russia,55.8866,37.5134,colocation
NORD-3,,RUS,Russia,55.8862,37.5123,colocation
Intergate Seattle West Building C,Sabey,USA,United States of America,47.4941,-122.2944,colocation
Intergate Seattle West Building B,Sabey,USA,United States of America,47.4931,-122.2937,colocation
Intergate Seattle West Building A,Sabey,USA,United States of America,47.4922,-122.2933,colocation
Vantage WA11,,USA,United States of America,47.2502,-119.8145,colocation
NTT Data Quincy,NTT,USA,United States of America,47.2436,-119.8657,colocation
Data center,,USA,United States of America,47.2388,-119.8594,colocation
Data center,,USA,United States of America,47.2383,-119.8594,colocation
Chorus,Chorus,NZL,New Zealand,-36.7766,174.5588,colocation
Geneseo Communications Inc,,USA,United States of America,41.5503,-90.4824,colocation
Lumen Minneapolis 3,Lumen Technologies,USA,United States of America,44.9888,-93.2766,colocation
Data center,,USA,United States of America,41.9053,-88.2195,colocation
Centro Tecnológico Caixa,,BRA,Brazil,-15.7916,-47.9106,colocation
Swisscom Lausanne-Savoie,Swisscom,CHE,Switzerland,46.5203,6.6234,colocation
Data center,,USA,United States of America,40.5528,-74.4567,colocation
Data center,,DEU,Germany,53.2184,8.2434,colocation
Verizon Wireless,Verizon Wireless,USA,United States of America,39.7172,-85.9414,colocation
中国电信,中国电信,CHN,China,31.3077,120.6639,colocation
COSMOTE,,,,39.6198,19.9191,colocation
Data center,,JPN,Japan,35.8077,140.1216,colocation
SCSK netXDC,,JPN,Japan,35.8093,140.1201,colocation
Nxtra Data Chennai,,,,12.8306,80.2210,colocation
Flexential Salt Lake City - South Valley,Flexential,USA,United States of America,40.6204,-111.9860,colocation
Digital Realty Silicon Valley SC1,Digital Realty,USA,United States of America,37.3616,-121.9440,hyperscale
QES Computers,,USA,United States of America,37.6995,-121.9038,colocation
@Tokyo Chuo Center (CC1 & CC2),,JPN,Japan,35.6485,139.7927,colocation
Seixal Colocation Site,TATA Communications,PRT,Portugal,38.6000,-9.1599,colocation
Ecocenter,Nexeren,FRA,France,45.8312,3.1151,colocation
Data center,,ARE,United Arab Emirates,25.0281,55.1851,colocation
Equinix Dubai DX1,Equinix,ARE,United Arab Emirates,25.0260,55.1868,hyperscale
Equinix SE3 Data Center,Equinix,USA,United States of America,47.6144,-122.3397,hyperscale
QTS Piscataway Data Center,Quality Technology Services,USA,United States of America,40.5569,-74.4839,colocation
AiNET,,USA,United States of America,39.0528,-76.9259,colocation
Microsoft,Microsoft,USA,United States of America,29.4783,-98.6907,hyperscale
Microsoft San Antonio,Microsoft,USA,United States of America,29.4799,-98.6925,hyperscale
Microsoft,Microsoft,USA,United States of America,29.4811,-98.6966,hyperscale
Goldman Sachs,Goldman Sachs,GBR,United Kingdom,51.1355,-0.0420,colocation
Equinix OT1,Equinix,CAN,Canada,45.5747,-75.3984,hyperscale
Claro,Claro,PRI,Puerto Rico,18.4468,-66.0517,colocation
Lumen Norristown,Lumen Technologies,USA,United States of America,40.1271,-75.4087,colocation
Centre de Processament de Dades IBM,,ESP,Spain,41.4898,2.1081,colocation
Equinix DC7,Equinix,USA,United States of America,38.9091,-77.2206,hyperscale
Element Critical VA1,,USA,United States of America,38.9084,-77.2197,colocation
AAPT Data Centre,,AUS,Australia,-37.8202,145.0076,colocation
Datacenter Gent,Datacenter United,BEL,Belgium,51.0271,3.6834,colocation
Pittock Block,,USA,United States of America,45.5215,-122.6807,colocation
